localID;extractionDate;globalRating;positionOnRanking;sitesOnRanking;totalReviews;userName;userLocation;userContributions;tripType;reviewWritten;reviewVisited;reviewRating;reviewLanguage;reviewFullText
MAG047;2021-08-21 13:08:36.051;5.0;1;71;13342;AsaL@AL_TRAVELS12349;;6;;2020-09-07;2020-08-01;5;en;Only a short 20minute walk from Sintra train station, Quinta da Regaleira was the highlight of our day trip to Sintra. We went during COVID-19 times, arriving just before it opened at 10am. We were the second people inside the grounds and headed straight to the famous Initation Well. It was a truly spectacular sight, and we were the only ones there which is very uncommon compared to the busy lines you normally see! We walked around the gardens but missed the palace. Its a shame as it isn't mentioned in lots of detail in guide books but is a must see!
MAG047;2021-08-21 13:08:36.447;5.0;1;71;13342;Stephanie Punte@monkeystephanie;Wijchen, The Netherlands;53;;2020-08-10;2020-08-01;5;en;Visited Sintra during covid times. It was amazing and magical. The initiation well is really worth the wait, the palace depends on your interests. It's more beautiful from the outside. Take your time to walk around the park and appreciate the plants and trees.
MAG032;2021-08-21 10:23:35.033;4.5;2;71;18392;Luis Credidìo@luiscredidio;London, UK;11;Friends;2021-01-03;2020-08-01;5;en;Portugal continues to amaze us with its incredible landscapes, delicious food and warm people. Definitely a place we all should visit. 
MAG032;2021-08-21 10:23:40.741;4.5;2;71;18392;Ratiriwi@Ratiriwi;Lisbon, Portugal;3;Couples;2020-09-22;2020-08-01;5;en;Palace was so beautiful and excellent museum and so nice garden.Love the place and like to come back again.
MAG032;2021-08-21 10:23:46.327;4.5;2;71;18392;pablo j@pabloj66;London, UK;4;;2020-09-08;2020-08-01;5;en;We visited Palacio de Pena at the end of August. We arranged a guided Tour in spanish with Rafaela and the tour was amazing. We arrived a bit late and she waited for us very kindly. She was very friendly and the tour was very useful to go through the Palace.Due to fire risk restrictions, cars are not allowed to go to the top and there is a bus. However, the bus frequency may not be as accurate as expected and the road is quite narrow so it takes a good while to get up there. Over 30 minutes plus the wait and sometimes the bus may be full (note also a reduced capacity on buses due to COVID restrictions) Please allow between 4 minutes and an hour before your schedule visit time to make sure you arrive on time.If visiting the park, you will need to allocate over 2 hours for your visit.Finally, the weather in the mountain is quite chilly. If going in summer time, please wear some extra clothes to make the visit more pleasant. The day we went, it was not just chilly bit windy as well.Great experience overall!
MAG032;2021-08-21 10:23:46.400;4.5;2;71;18392;AsaL@AL_TRAVELS12349;;6;;2020-09-07;2020-08-01;5;en;"With an extra day in Lisbon, we headed to Sintra to explore the palaces and gardens. Having researched prior to our visit we opted to walk from the train station to Quinta da Regaleira, onto the Moorish Castle and finishing at Pena Palace. Whilst it was a tough walk and not for the faint castle, you have spectacular views and is certainly doable in a day. We brought a picnic from the local supermarket and sat in the Pena Palace gardens for our lunch. Don't bother getting a ticket into the palace, the gardens itself are the main attraction and you can go all the way up to the palace and walk around the palace grounds with just the ticket. The palace grounds are still both very hilly, however the ""valley of lakes"" is a lovely spot and makes for great photos! we visited during COVID times and whilst we didn't have to queue the palace still felt busy in the early afternoon."
MAG032;2021-08-21 10:23:46.672;4.5;2;71;18392;troykl@troykl;Ballymena, UK;102;Couples;2020-08-31;2020-08-01;4;en;Pena Palace was OK but there isn't much inside the rooms. Just buy a ticket for the park as you can still access the ramparts, the cafe and the wall.Beware of the Tuk tuk drivers at the Sintra bus stop unless you really want to ride a tuk tuk. They will want 10 euro per person to take you to Pena Palace but you end up 10 minutes walk away down a steep track. They will also promise another viewing point. Do yourself a favour and take the bus. One way is about 3 euros or you can buy an all day ticket for 15.Also note that tuk tuks are not allowed to access the car park hence the long walk over. The bus drops you at the entrance to the Palace but it takes another 10 minutes to walk up hill from there. You can pay for anotjer smaller bus at 3. 80 to take you up. 
MAG032;2021-08-21 10:23:46.736;4.5;2;71;18392;Genny_inderSchweiz@Genny_inderSchweiz;Zurich, Switzerland;10;;2020-08-26;2020-08-01;5;en;This Palace was so unique, we highly enjoyed exploring it! Spend full day and one night in Sintra to see everything this town has to offer! 
MAG032;2021-08-21 10:23:46.799;4.5;2;71;18392;Stephanie Punte@monkeystephanie;Wijchen, The Netherlands;53;;2020-08-10;2020-08-01;5;en;"Visited the Pena Palace during covid times, which meant it was quieter than normal. I bought the regular ticket, without entry to the castle itself. The palace is beautiful, but almost too perfect. It reminded me of Phantasialand in Germany ;) The colors are very vibrant.There's enough to see around the castle without getting inside. Beautiful viewpoints and amazing architecture. Worth the visit!I read some negative reviews as to being able to reach it. It is high up on a mountain, so there will be a lot of walking involved. We arrived to Sintra by train and took a shuttle car that dropped us off at a 10 minute walk from the palace, perfect! After our visit we walked all the way down past the Moorish castle."
MAG021;2021-08-20 15:43:23.511;4.5;1;355;24454;Viktor Kadiri@ludnegar;;11;;2020-08-26;2020-08-01;5;en;Great view in the day and night. Huge architectural and engineering achievement. A unique place for taking photographs of the city  
MAG021;2021-08-20 15:43:23.557;4.5;1;355;24454;wjthieme@wjthieme;Rotterdam, The Netherlands;31;;2020-08-18;2020-08-01;5;en;Cool that you can walk on both decks of the bridge. The views from the top are amazing. You look over the Ribeira on the one side and all the cellars on the other side.
MAG021;2021-08-20 15:43:23.604;4.5;1;355;24454;Horst T@H0rstT;Swansea, UK;54;;2020-08-17;2020-08-01;5;en;You can use several stairways to walk up or down near the bridge or use the funicular. Along the top you cn also walk to beautiful view points on the other side of the river
MAG021;2021-08-20 15:43:23.651;4.5;1;355;24454;Salma@_salmaeliela;Cascais, Portugal;38;Friends;2020-08-16;2020-08-01;5;en;The bridge itself is beautiful and the view from up there is fantastic. But what really blew me away is that there are metros passing on the bridge as you walk. They move slow enough for you to see and hear them coming, but you still get the thrill of being that close to a moving vehicle. It's awesome !
MAG021;2021-08-20 15:43:23.698;4.5;1;355;24454;Mariana P@107marianap;Lisbon, Portugal;134;;2020-08-09;2020-08-01;4;en;You can walk across it from Porto to Gaia and back. Short walk, with great views and photo opportunities.
MAG021;2021-08-20 15:43:23.745;4.5;1;355;24454;Milotjuh@milotjuh;Rotterdam, The Netherlands;7;;2020-08-03;2020-08-01;4;en;Definitely try to take the top walkway for a beautiful panorama of both Porto and Gaia. A view after the sun goes down, so you see the lights, is also beautiful (there are so panhandlers around at that time, but everyone's well-mannered.)
MAG021;2021-08-20 15:43:23.789;4.5;1;355;24454;Ana Paula C@641anapaulac;;62;Friends;2020-08-01;2020-08-01;5;en;A nice place to walk around and enjoy at bars or restaurants around .There’s the famous caves nearby too
MAG014;2021-08-20 14:22:08.145;4.5;3;726;30707;Sara R@sararE1146KY;Pozzuolo Martesana, Italy;125;Friends;2020-09-05;2020-08-01;4;en;It is 2020, so ok, we need to make allowances, but I think that a 10€ admittance ticket is too pricy for this. No complaints besides that though, the monastery is really nice, definitely worth visiting. Gothic in structure, with a big church building full of light and a cloister with a fountain in the middle.
MAG014;2021-08-20 14:22:13.096;4.5;3;726;30707;JR Traveller@jr87traveller;Prague, Czech Republic;786;Couples;2020-08-28;2020-08-01;5;en;Loved the monastery... it is much bigger than imagined.. very nice walk and a must see if in Belém.. 
MAG014;2021-08-20 14:22:13.150;4.5;3;726;30707;Martyn Cymro@martyncymro;Coimbra, Portugal;3227;;2020-08-16;2020-08-01;4;en;What struck me when visiting this former monastery was that it must have been built as a symbol of the power of the church more than anything else.  There is some very interesting architecture to be seen and it is one of the most popular attractions in Lisbon.   In the past there were long queues of people to buy tickets and the monastery was very crowded.  In these days of Covid-19 it a lot more pleasant to visit.
MAG010;2021-08-20 13:11:06.215;4.0;6;726;36979;Sara R@sararE1146KY;Pozzuolo Martesana, Italy;125;Friends;2020-09-05;2020-08-01;4;en;An icon for every tourist passing through Lisbon, and with good reason. Beautiful to look at from the outside, it's nice to visit the inside too, though the high tower was closed to tourists when we went (probably covid regulations). We were able to explore only the lower levels. My advice, brush up a little on the history of the tower, it will male the visit more enjoyable
MAG010;2021-08-20 13:11:11.408;4.0;6;726;36979;JR Traveller@jr87traveller;Prague, Czech Republic;786;Couples;2020-08-28;2020-08-01;4;en;Come early and get some great shots for your instagram of this amazing Belem tower... best to come before opening (opens at 10am) to get pictures with the bridge without people... 
MAG010;2021-08-20 13:11:11.471;4.0;6;726;36979;Jinjuko@Jinjuko;Paris, France;48;;2020-08-23;2020-08-01;3;en;The view from the tour is ok. But the upper part is closed, as well as the underground. So basically there’s not much to see. You have to pay 3€ for a 5-min visit. 
MAG010;2021-08-20 13:11:11.502;4.0;6;726;36979;Devi Sereia@devisereia;Hamburg, Germany;141;Couples;2020-08-23;2020-08-01;4;en;A tower surrounding by water. It's a nice place to visit. It takes 10 minutes walk from a tram station. It is a normal monument but good location for some pictures.
MAG010;2021-08-20 13:11:11.533;4.0;6;726;36979;Lovely saini@Lovelysaini;;2;Solo;2020-08-20;2020-08-01;5;en;It is the best place to visit and historical place in lisbon. Highly recommended and must visit if you coming to lisbon.
MAG010;2021-08-20 13:11:11.569;4.0;6;726;36979;Verneuil13@Verneuil13;Paris, France;312;;2020-08-20;2020-08-01;4;en;This beautiful tower in the Manuelino style tells us the place where the Portuguese navigators used to leave Portugal to discover the world. It is entirely adorned with nautical motives.A beauty
MAG010;2021-08-20 13:11:11.595;4.0;6;726;36979;Hany B@hanyb2017;Bonn, Germany;32;Couples;2020-08-12;2020-08-01;3;en;It's a tower nothing more nothing less. It's a 20 minute walk from the train station without shadow, so make sure to have sun protection with you
MAG093;2021-08-21 16:14:36.018;4.5;1;101;6805;belgianguy1@belgianguy1;Bruges, Belgium;10995;Solo;2020-09-24;2020-09-01;4;en;Very retro looking car, all wooden, an easy and cheap alternative to the many stairs going up to the church on top... it's 1,5 € one way and  2,5 € for the return trip...the views on top are great if it's a clear day
MAG093;2021-08-21 16:14:36.106;4.5;1;101;6805;peppermint@peppermint;Hastings, UK;783;Couples;2020-09-23;2020-09-01;5;en;Lovely place with a such lovely things to take photos of as you walk aroundStop and have a coffee at the top and just take in the views
MAG093;2021-08-21 16:14:36.199;4.5;1;101;6805;belgianguy1@belgianguy1;Bruges, Belgium;10995;Solo;2020-09-22;2020-09-01;5;en;Stairway to heaven? Not quite...but it's a great workout, and you get rewarded with great views once you reach the top! The church itself is quite nice, do have a look inside...
MAG093;2021-08-21 16:14:41.793;4.5;1;101;6805;RichDavidson@RichDavidson;London, UK;36;;2020-09-15;2020-09-01;5;en;Definitely worth the short drive from Braga - I’d recommend it to anyone. We went on a Friday during the pandemic and it was incredibly quiet. The gardens were beautiful and the cafes at the top were reasonably priced and have great views
MAG049;2021-08-21 13:20:27.634;4.5;3;355;10859;Hooray H@BernardBertram;London, UK;2250;;2021-03-18;2020-09-01;5;en;So much character. It's become very touristy since our last visit, 4 years ago but if you avoid the main river front, try to explore the maze of little alley ways & you will find many traditional buildings & restaurants.One needs to visit soon as it's becoming sanitized, like everywhere.
MAG049;2021-08-21 13:20:28.013;4.5;3;355;10859;Shazza146@Shazza146;Preston, UK;43;Couples;2020-09-23;2020-09-01;5;en;Absolutely stunning by the river, we went on the cable car to get down to the other side of the river, was really smooth abs great views. We had a Calem cave port tasting tour, which was fantastic and would recommend. Lovely outdoor areas for drinks just looking at the gorgeous view!
MAG047;2021-08-21 13:08:23.820;5.0;1;71;13342;Hazel B@HazelB19;Chatteris, UK;24;;2020-10-21;2020-09-01;5;en;We particularly wanted to visit Quinta da Regaleira because of the initiation well.  We were not disappointed and the whole of this place was fascinating.   We stayed near Sintra and found it quite easy to drive there and then enjoyed a visit to the coast.  
MAG047;2021-08-21 13:08:35.533;5.0;1;71;13342;The Flying Spaniard@FlyingSpaniard;Sofia, Bulgaria;2394;Solo;2020-09-29;2020-09-01;5;en;Honestly, I did not know anything in advance about this place but the famous staircase. The area is simply amazing, perfect to get lost, full of small paths that actually can lead the visitor everywhere. The staircase is the most interesting in my opinion. As the visitor goes down, there's a feeling to access in a completely new world. It is really a magic place. The entrance is 10€, however it is worth the effort. This was my favourite attraction in Sintra. 
MAG047;2021-08-21 13:08:35.634;5.0;1;71;13342;Dajari63@Dajari63;Bristol, UK;235;;2020-09-20;2020-09-01;5;en;This is an absolute must. Stunning architecture, views and gardens. Reasonably priced to enter. Great time to visit without the crowds.
MAG047;2021-08-21 13:08:35.737;5.0;1;71;13342;zoeh198@zoeh198;;18;;2020-09-15;2020-09-01;5;en;this place is truly magical and spiritual. it's really awesome to visit. there's calm spots and more packed with visitors, so you'll have a calm and adventurous trip! make sure to try all the little paths along the way, some of them lead to hidden places!
MAG047;2021-08-21 13:08:35.847;5.0;1;71;13342;Rebecca@rebeccahumble;;10;Couples;2020-09-14;2020-09-01;5;en;Magical! I would recommend people to travel to Portugal on this alone. We easily spent 1.5 hours in the gardens without realising. We visited in covid Sept and it was pretty quiet so we had the chance to take all the unobstructed pictures we wanted to!
MAG047;2021-08-21 13:08:35.947;5.0;1;71;13342;David@df86;Oxford, UK;1039;Solo;2020-09-09;2020-09-01;5;en;The Quinta da Regaleira is a very picturesque and intersting garden in Sintra. While covid is still dampening tourism its a perfect time to go as it is quieter than it might be normally.The map they give you is very good and I thought the entrance price very reasonable. 
MAG032;2021-08-21 10:23:40.484;4.5;2;71;18392;SATtraveler@SATtraveler;Dallas, TX;44;Couples;2020-11-05;2020-09-01;5;en;Took train from Lisbon.  Rode bus from train station to the park.  Spectacular building and scenery.  Eat before you go. Not much food options in the park
MAG032;2021-08-21 10:23:40.682;4.5;2;71;18392;The Flying Spaniard@FlyingSpaniard;Sofia, Bulgaria;2394;Solo;2020-09-29;2020-09-01;5;en;Every monarchy has or had their summer palace. This is the building used by the Portuguese kings for that purpose. It is built in the top of the mountains, and the views are simply spectacular. The mix of colours and different arts makes it a unique attraction. You didn't visit Sintra if you didn't come here. 
MAG032;2021-08-21 10:23:40.802;4.5;2;71;18392;Antony W@antonyw720;United Kingdom;4;Couples;2020-09-21;2020-09-01;1;en;Don’t, get a yuk yuk to Pena castle. You can Drive to the top. Beware And avoid being mugged by these Tuk tuk guys. A cab or bus is cheaper and reliable. It’s a pretty town.
MAG032;2021-08-21 10:23:40.865;4.5;2;71;18392;Gergana@Venture25112138860;;19;;2020-09-17;2020-09-01;1;en;Total scam. I was overcharged. I have been trying to get a refund over a week. The castle stoped responding and they are not giving me my money back
MAG032;2021-08-21 10:23:40.923;4.5;2;71;18392;zoeh198@zoeh198;;18;;2020-09-15;2020-09-01;5;en;this place is so beautiful. don't miss it! make sure to visit mouro the same day to save walking time. the paths can be a little confusing but it's impossible to get lost, as they always lead you back to the beautiful garden. just enjoy the adventure !
MAG032;2021-08-21 10:23:40.987;4.5;2;71;18392;Rebecca@rebeccahumble;;10;Couples;2020-09-14;2020-09-01;5;en;It’s a hike to get to but you do get some lovely photos out of it! I’d recommend Quinta da Regaleira and Castelo dos Mouros over this though. 
MAG032;2021-08-21 10:23:46.196;4.5;2;71;18392;Jimmy@J495EDjamesj;London, UK;36;Couples;2020-09-12;2020-09-01;5;en;Incredible castle/palace that could have come straight out of a fairy tale. Stunning panoramic views. Indoor access included in ticket price with each room described in english. Ticket also included access to a huge park area with lakes and another areas of interest. Beautiful hike up to the palace via the Villa Sassetti gardens, don't bother with the countless offers for rickshaw rides. Hike took roughly 1 hour and isn't shown on Google maps.
MAG032;2021-08-21 10:23:46.263;4.5;2;71;18392;David@df86;Oxford, UK;1039;;2020-09-10;2020-09-01;5;en;The park of Pena is a great place to visit.  Very reasonably priced - the entrance ticket can be either park + palace or park only, which works out at about only 7 euros, maybe 7 euros 50. Earmark the bulk of a day for walking around the grounds if you enjoy that kind of thing - there is lots to see and enjoy within the grounds including the less-prominent sites that don't appear on the site maps.
MAG032;2021-08-21 10:23:46.469;4.5;2;71;18392;Anthony G@MyGotoGuyToNY;London, UK;51;Solo;2020-09-06;2020-09-01;5;en;Like all reviewers suggest, this is a must see if you are in Lisbon and have a few days to burn.   I did the trip on Sunday, and aimed for a 12 PM train.  Many people say to get here early and try for 9am, but personal preference was to sleep in ( landed last night and stayed out till 3am).I came during a strange time, Coronavirus, which meant wearing masks indoors, but also meant no lines and less tourists.Opted to walk for 20 minutes as I had my Merrell hiking sandals on, and it was fine.  Mostly in the shade but extremely peaceful and somewhat scenic.Inside the palace is nice, but if you are like me, once you’ve been inside a palace, castle or anything royal from the Moorish time period, you’ve pretty much already seen it.   The trip is meant for the view and the pictures on outside and terraces inside.Cost 14 eurosTime (allocate anywhere from 2-5 hours depending  on how much you like to take photos.   I did some where in the middle of 3.5 hours from start to finish.There’s bathrooms inside the park (palace grounds, for no fee).There’s a restaurant/cafe on grounds where you can sit out doors.I brought water, wine, tarts (pasties de nata) and since restaurant was half full, I decided to have my snacks there (I wouldn’t do this normally but it was only half full, so figured it was ok).All in all a great way to spend the day!!
MAG032;2021-08-21 10:23:46.534;4.5;2;71;18392;Nici@princessnici;Lisbon, Portugal;3;Couples;2020-09-03;2020-09-01;5;en;We visited the Palace today and it is certainly magnificent, a fairytale castle.  There are lots of comments on whether to walk or take the hop on hop off bus. The price of the bus is 15 euros per person (Sept 2020) then you have the additional costs to enter the parks and or inside the palace’s.  All I would say is that it is a long hike and in 32 degrees heat it Will be quite hard.  We opted for a 10 euro tuk tuk which took us part way up leaving us a steep 20 25 min walk up to the palace.  We then ambled our way back down into Sintra stopping at the Moorish Castle on the way back.
MAG032;2021-08-21 10:23:46.598;4.5;2;71;18392;TheTabascokid@TheTabascokid;Greater London, UK;142;Family;2020-09-02;2020-09-01;5;en;Arriving from Lisbon via train, your first challenge, should you choose to accept it, is to battle your way through the hordes of tuktuk drivers plying for trade. You’ll be clear of them for a while after 100m or so but they pop up in every now and again throughout your day.We opted for an Uber who was very helpful and informative but we discovered at the end of the day that he’d actually only driven us about 300m via a 2km one way system.The town itself is nice enough but it’s all about the hilltop stuff so I would advise that you strap on some decent shoes and walk up. It’ll take about 40 mins but is beautifully peaceful and has astounding views. My partner did it in flip flops so it can’t be too bad!The castles, palaces and museums are all worth it but they make you work for it!
MAG021;2021-08-20 15:43:12.258;4.5;1;355;24454;Hooray H@BernardBertram;London, UK;2250;;2021-03-18;2020-09-01;5;en;One of the main characters of Porto. It just tops off the beauty of the City.This amazing bridge so high up. Perhaps similar o New York or San Francisco?Well worth walking on it, both upper & lower.
MAG021;2021-08-20 15:43:18.198;4.5;1;355;24454;peppermint@peppermint;Hastings, UK;783;Couples;2020-09-23;2020-09-01;4;en;Just a nice afternoon spent wandering over the bridge and through the cobbled streets of Bragga Such a pretty town, lots of places to have coffee and the river view from the bridge is fantastic
MAG021;2021-08-20 15:43:23.370;4.5;1;355;24454;bexi991@bexi991;Sunderland, UK;166;Couples;2020-09-22;2020-09-01;5;en;Its the most iconic part of Porto and it doesn't disappoint. Theres a cable car that will take you to the top for some amazing views of the river,porto and villanova de gaia!!! Do cross both levels for great views of either side. Just stunning catching a sunset!
MAG021;2021-08-20 15:43:23.417;4.5;1;355;24454;belgianguy1@belgianguy1;Bruges, Belgium;10995;Solo;2020-09-17;2020-09-01;5;en;This iconic bridge is very famous, a true landmark...very pedestrian friendly (just watch out for the passing trams) and the views are breathtaking, on both sides!
MAG014;2021-08-20 14:22:07.924;4.5;3;726;30707;The Flying Spaniard@FlyingSpaniard;Sofia, Bulgaria;2394;Solo;2020-10-06;2020-09-01;5;en;This place is well restored, perfectly preserved, and amazingly beautiful. The visitor will not forget it, specially the cloister. 
MAG014;2021-08-20 14:22:08.002;4.5;3;726;30707;Natasha S@natashas435;Belfast, UK;64;;2020-10-01;2020-09-01;4;en;a perfect spot for an hour or two of quiet relaxation among beautiful architecture especially when it's very hot outside. 
MAG014;2021-08-20 14:22:08.034;4.5;3;726;30707;RHoliDaze@RHoliDaze;Toronto;13;;2020-09-13;2020-09-01;2;en;You are basically just seeing the interior architectural courtyard.Nothing about the history or how the monks lived. Visit the Church  which is free, and enjoy the spectacular view from the outside and save your legs. 
MAG014;2021-08-20 14:22:08.065;4.5;3;726;30707;Je888@Je888;San Juan, Puerto Rico;104;;2020-09-12;2020-09-01;5;en;A must go if you are in Lisbon.   It costs 10 euros.  One can go to the museum next door for an extra 2 euros.
MAG014;2021-08-20 14:22:08.096;4.5;3;726;30707;LnGrrrR@LnGrrrR;;5;;2020-09-11;2020-09-01;3;en;We stopped by the Monastery since it was so close to Belem, but the inside exhibition was much smaller than we thought it would be. Still quite interesting, but probably not worth the money. 
MAG010;2021-08-20 13:10:54.720;4.0;6;726;36979;Dan Lear@danlN6560FC;Ghent, Belgium;127;;2020-11-26;2020-09-01;4;en;Very old and well preserved fortification, located very close to train and tram stops, absolutely worth seeing!
MAG010;2021-08-20 13:10:54.736;4.0;6;726;36979;Flitz8-A foodie travels@Flitz8;Athens, Greece;2680;Solo;2020-11-25;2020-09-01;3;en;Enjoyed seeing the Torre de belem and walking around this area, took the metro and then train to Belem to get here 
MAG010;2021-08-20 13:11:00.439;4.0;6;726;36979;Lawriesj@Lawriesj;Forfar, UK;589;Couples;2020-09-25;2020-09-01;5;en;We got a taxi from our hotel to here.  It wasn't busy, but our taxi driver did say to be careful of pick pockets.  Everyone was keeping a distance.  There was a guy selling glasses, a food truck and someone selling drinks on a stall.  Even though we got here at lunch time it was foggy but not cold.  We didn't pay to go inside. It's very beautiful. There is also a restaurant next to here.
MAG010;2021-08-20 13:11:00.483;4.0;6;726;36979;Micky0808@Micky0808;Vaux-sur-Seine, France;27;Couples;2020-09-24;2020-09-01;5;en;Nice place but because of Covid19 , you cannot visite the top of the tower. Entry cost is 3 Euros .Great view of where the sea and the river meets
MAG010;2021-08-20 13:11:06.002;4.0;6;726;36979;CArole A@836carolea;;5;;2020-09-21;2020-09-01;5;en;This was my favourite place to visit in Lisbon a lovely fort on the waters edge with two guards in front of the wall full of names of dead soldiers with a small chapel.
MAG010;2021-08-20 13:11:06.033;4.0;6;726;36979;Nati@483nati;;27;Couples;2020-09-21;2020-09-01;4;en;Outside it looks very beatiful but the inmer side can't add more to the view. The upper level is closed. 
MAG010;2021-08-20 13:11:06.080;4.0;6;726;36979;Oldrich A@oldricha;;37;Friends;2020-09-13;2020-09-01;5;en;Worth a walk around...nice places to enjoy the view and have a glass of wine. There is a history to read up on snd reflect. Just do not come on a Goldcar hired vehicle. That spoils the experience.GOLDCAR at Lisbon airport is terrible. Arrived to Lisbon...waited for car one and a half hours. They told me the car was not ready due to extra cleaning and Covid!!!They lied ... they had plenty of cars ...we just arrived early and had a later booking slot.GOLDCAR maybe advertize to have good or even crazy rates but they overcharge and rob where they can...Yesterday i returned the car in Lisbon sirport again...all was checked...all was said to be fine and then they take an extra of 50euro for extra cleaning!!!Beware of Goldcar its dishonest. Their policy is a scam and a fraud. Goldcar is a company that hides...you have zero customer service once you sign and give your credit card!!!
MAG010;2021-08-20 13:11:06.114;4.0;6;726;36979;Shiraz J@220shirazj;London, UK;170;Friends;2020-09-13;2020-09-01;5;en;This is a must visit while you are in Lisbon. The 15e tram or bus from the main square by Rossio station takes you straight out to Belem within 30 mins. You can either buy a ticket on-board or use a day card like we did. The area is very well preserved and good for walking and taking pictures in the area. It's best to get there before the coach parties turn up on mass, so we got there before 10.30am and it was really quiet. The trams and buses are really frequent, so that helps. Would suggest a good few hours to wander around and enjoy Belem.
MAG010;2021-08-20 13:11:06.142;4.0;6;726;36979;LnGrrrR@LnGrrrR;;5;;2020-09-11;2020-09-01;4;en;Belem Tower is a site that must be seen. However, much of the tower is closed as of September 2020. Still a beautiful sight, and the Cafe nearby has some great sandwiches.
MAG010;2021-08-20 13:11:06.173;4.0;6;726;36979;John@John6855yu;;2;Solo;2020-09-07;2020-09-01;1;en;At the very least, plant some trees, create some shade. Develop the area. It's a mediocre tower surrounded by a total dump of an area.
MAG010;2021-08-20 13:11:06.236;4.0;6;726;36979;Patricia L@L6308HCpatricial;;6;Friends;2020-09-03;2020-09-01;5;en;Best place to see historic place.love to come again.we can see the  view of tejo river and atlantic ocean not so far.
MAG010;2021-08-20 13:11:06.267;4.0;6;726;36979;TheTabascokid@TheTabascokid;Greater London, UK;142;Family;2020-09-02;2020-09-01;3;en;During a trip to Belem, we wandered along the the Torre de Belem and enjoyed the walk and surroundings, particularly the park surrounding the castle in the evening sunlight as people relaxed and groups did yoga sessions. The castle is quite a sight and is a must for those wanting to add the big pics to their Instagram holiday!
MAG093;2021-08-21 16:14:35.934;4.5;1;101;6805;Mariana P@107marianap;Lisbon, Portugal;134;;2020-10-17;2020-10-01;4;en;Beautiful sight, with a beautiful church. You may walk up and down but there is a funicular option that is very inexpensive. Unless you´re fairly fit, i would not venture up the steps. Plenty of photo opportunities and even if you´re not catholic it is definitely worth the visit.
MAG049;2021-08-21 13:20:27.862;4.5;3;355;10859;Valéria@valtestaa;Porto, Portugal;641;Friends;2020-10-22;2020-10-01;5;en;I would say the Ribeira is a must see in Porto! It has several bars and restaurants! And it has an amazing view! It’s gorgeous, whether on a sunny day or at night! 
MAG049;2021-08-21 13:20:27.936;4.5;3;355;10859;Lee@844lilam;Salt Rock, South Africa;85;Solo;2020-10-11;2020-10-01;5;en;What a marvellous way to spend Sundays if you're a local in an Historic Paradise like Cais da Ribeira. But Tourist can enjoy days of pleasure & wonderment in the abundance of amenities available here
MAG047;2021-08-21 13:08:23.906;5.0;1;71;13342;ivafermol@ivafermol;Madrid, Spain;189;Couples;2020-10-15;2020-10-01;5;en;Enormous park with beatiful “buildings” in the middle of nature. I recommend to spend a couple of hours taking a tour in this paradise.
MAG047;2021-08-21 13:08:23.984;5.0;1;71;13342;Drew G@drewberry2;London, UK;14;Friends;2020-10-03;2020-10-01;4;en;Amazing land with infrastructure which has been preserved well. The Initiation Well and caves were very interesting too! Would recommend if in the Sintra area. 
MAG047;2021-08-21 13:08:24.058;5.0;1;71;13342;ken c@kencD9159OH;Porto, Portugal;25;Couples;2020-10-02;2020-10-01;5;en;Wonderful two hours spent at the Quinta da Regaleira. The Poço Iniciático was a marvel and a delight as were the grounds.
MAG032;2021-08-21 10:23:40.613;4.5;2;71;18392;Allen H@623allenh;Lisbon, Portugal;446;Couples;2020-10-04;2020-10-01;5;en;We parked in the center of Sintra and hiked to the Palace, takes an hour. Challenging ! The Palace is magical and well worth exploring - 14 euros for a Palace + park ticket. The views from the Palace are fabulous - 360 degrees to Lisbon and the coasts .The park is large and a hike up to the High Cross gives an even higher viewpoint. Follow the paths through the park to the lower lakes,       lovely selection of trees, plants , flowers and ferns .We then hiked down, below the castle - watch the rock climbers - and back to Sintra. In total a 4 hour round trip. Lovely day. 
MAG021;2021-08-20 15:43:11.995;4.5;1;355;24454;Paul L@paulrobertlups;Nijkerk, The Netherlands;484;Couples;2021-06-14;2020-10-01;5;en;Great piece of architecture, connecting both sides of Porto. Just take a stroll across the bridge. There is also a nice viewpoint close to the bridge 
MAG021;2021-08-20 15:43:12.215;4.5;1;355;24454;Angie2012-11@Angie2012-11;London, UK;442;;2021-04-23;2020-10-01;5;en;A great, double deck bridge, connecting Porto and Vila Nova de Gaia. It's an amazing experience to walk - both upper or lower deck - and to see wonderful views.   Really worth seeing it, especially at sunset or by night.
MAG021;2021-08-20 15:43:17.807;4.5;1;355;24454;Lorraine T@Rainy11;Calgary, Canada;38;;2020-10-22;2020-10-01;5;en;Well worth a visit....as long as you aren't afraid of heights. wonderful views back toward the city.
MAG021;2021-08-20 15:43:17.885;4.5;1;355;24454;Gillian S@777gillians;Alfeizerao, Portugal;19;;2020-10-22;2020-10-01;5;en;You get a fantastic view of the river.  But not so good if you don't like heights!  It's about a 100 minute walk from El Corte Ingles.
MAG021;2021-08-20 15:43:17.932;4.5;1;355;24454;Valéria@valtestaa;Porto, Portugal;641;Solo;2020-10-22;2020-10-01;5;en;The bridge is a must see in Porto! It has an amazing view from the city! You can see Ribeira, the caves! It’s incredible! 
